Sample   	CK0   	A3     	A2     	A2(7)	A2(6)	A2(5)	A2(4)	A2(3)	A2(2)	A2(1)	A2(0)	              Timestamp
     7759	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7760	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7761	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7762	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7763	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7764	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7765	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7766	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7767	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7768	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7769	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7770	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7771	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7772	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7773	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7774	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7775	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7776	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7777	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7778	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7779	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7780	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7781	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7782	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7783	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7784	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7785	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7786	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7787	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7788	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7789	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7790	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7791	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7792	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7793	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7794	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7795	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7796	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7797	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7798	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7799	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7800	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7801	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7802	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7803	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7804	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7805	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7806	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7807	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7808	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7809	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7810	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7811	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7812	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7813	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7814	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7815	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7816	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7817	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7818	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7819	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7820	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7821	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7822	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7823	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7824	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7825	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7826	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7827	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7828	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7829	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7830	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7831	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7832	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7833	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7834	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7835	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7836	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7837	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7838	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7839	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7840	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7841	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7842	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7843	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7844	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7845	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7846	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7847	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7848	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7849	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7850	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7851	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7852	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7853	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7854	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7855	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7856	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7857	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7858	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7859	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7860	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7861	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7862	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7863	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7864	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7865	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7866	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7867	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7868	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7869	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7870	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7871	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7872	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7873	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7874	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7875	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7876	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7877	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7878	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7879	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7880	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7881	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7882	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7883	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7884	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
     7885	0     	00     	C0     	1    	1    	0    	0    	0    	0    	0    	0    	             100.000 ns
